Video ID,View Count,Like Count,Comment Count,Favorite Count,Video Category,Video Published At
_D-mutF1XPo,47,13,4,0,Education,2024-09-06T00:44:31Z
QnV-Qa7YJ9s,450,11,1,0,People & Blogs,2024-09-06T00:44:31Z
Yn8_MGiXKWs,117,4,0,0,People & Blogs,2024-09-06T00:44:31Z
UOTe4bnbCHE,524,7,0,0,Science & Technology,2024-09-06T00:44:31Z
XAbL1RzMUh8,412,6,1,0,Entertainment,2024-09-06T00:44:31Z
xtc-zSeCkNQ,480,18,0,0,People & Blogs,2024-09-06T00:44:31Z
bNLGkRl0Yys,18,0,0,0,People & Blogs,2024-09-06T00:44:31Z
Gy1C5ta-pDM,24,8,0,0,Education,2024-09-06T00:44:31Z
gPmV7Wo6Hf8,117,2,0,0,People & Blogs,2024-09-06T00:44:31Z
VpxzXmTZm8c,138,6,0,0,Education,2024-09-06T00:44:31Z
vLL6J939_NI,497,40,0,0,Entertainment,2024-09-06T00:44:31Z
7blWza29UAM,416,2,0,0,People & Blogs,2024-09-06T00:44:31Z
jde777ZW_tI,13,0,1,0,Science & Technology,2024-09-06T00:44:31Z
UrzOmiP43is,64,0,0,0,Education,2024-09-06T00:44:31Z
XgJC4GiibWw,497,9,10,0,Education,2024-09-06T00:44:31Z
RU59LXg_1SA,140,10,0,0,People & Blogs,2024-09-06T00:44:31Z
5cuBdyW2pYg,450,4,0,0,People & Blogs,2024-09-06T00:44:31Z
vrotxGGSBCE,3857,189,3,0,Education,2024-09-06T00:44:31Z
01KMjPPboVc,388,4,0,0,Education,2024-09-06T00:44:31Z
IQND3NiR1Uc,179,10,1,0,Science & Technology,2024-09-06T00:44:31Z
1edqw6vNGdE,536,1,0,0,Education,2024-09-06T00:44:31Z
AUI6fLEF1Vw,0,0,0,0,Science & Technology,2024-09-06T00:44:31Z
Q-NZTk5d5IU,96,2,0,0,Education,2024-09-06T00:44:31Z
FKQuPOrjtIY,306,7,0,0,Entertainment,2024-09-06T00:44:31Z
GSZXDKpAMVM,229,0,3,0,Education,2024-09-06T00:44:31Z
WGcVYq01ojk,262,5,0,0,People & Blogs,2024-09-06T00:44:31Z
GeSB_u-oGh8,595,35,0,0,Education,2024-09-06T00:44:31Z
wmIAIamiEuc,38,8,4,0,Sports,2024-09-06T00:44:31Z
hiPL6172HY4,4,0,0,0,Science & Technology,2024-09-06T00:44:31Z
RFk0_3LNqdI,54,2,0,0,Education,2024-09-06T00:44:31Z
cobHCFC_FjY,4,1,0,0,Science & Technology,2024-09-06T00:44:31Z
PDqrmzIMKxE,3001,89,0,0,Education,2024-09-05T00:44:31Z
DuJtsY35iOM,34978,2317,36,0,Science & Technology,2024-09-05T00:44:31Z
kHr6WTkXdMM,52,3,0,0,Education,2024-09-05T00:44:31Z
q_ZMmEbkszA,61,0,0,0,Education,2024-09-05T00:44:31Z
whw7_nIVY_o,127,0,0,0,Education,2024-09-05T00:44:31Z
OES5owCY2y8,7306,474,13,0,Education,2024-09-05T00:44:31Z
WaqAprQ6cPM,5231,618,5,0,Education,2024-09-05T00:44:31Z
Z30b5zEuleQ,67,6,0,0,Education,2024-09-05T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-05T00:44:31Z
JeDcGYUR2yc,3168,317,1,0,Education,2024-09-05T00:44:31Z
JGCxCDtoqcQ,2950,25,0,0,Science & Technology,2024-09-05T00:44:31Z
OCNbHw4kDco,495,31,0,0,People & Blogs,2024-09-05T00:44:31Z
-7JjaZ46EDM,227,2,0,0,Entertainment,2024-09-05T00:44:31Z
ESRVuxUhkU8,3216,121,4,0,Autos & Vehicles,2024-09-05T00:44:31Z
h1_l4t2dabQ,74,2,0,0,Education,2024-09-05T00:44:31Z
KjPwXP2BmCg,3302,240,3,0,Education,2024-09-05T00:44:31Z
t29XTqDZ7gE,31,1,0,0,Education,2024-09-05T00:44:31Z
wn0Mw_KRBh8,489,12,0,0,People & Blogs,2024-09-05T00:44:31Z
PC6ZqFL5_Ew,55,3,4,0,People & Blogs,2024-09-05T00:44:31Z
hI4FlN1zSKU,562,32,0,0,People & Blogs,2024-09-05T00:44:31Z
E3pcEf0bn6U,2127,221,2,0,Education,2024-09-05T00:44:31Z
7ZIytY040E0,3,0,0,0,Science & Technology,2024-09-05T00:44:31Z
PLVmp1V7kIY,3581,136,0,0,Education,2024-09-05T00:44:31Z
LY6Z7KWOp9k,9581,391,16,0,Science & Technology,2024-09-05T00:44:31Z
D-JPiuamvfI,174,18,2,0,Science & Technology,2024-09-05T00:44:31Z
Uh7rI6Qh6cE,28,0,0,0,People & Blogs,2024-09-05T00:44:31Z
GqFok2dOuPc,616,36,0,0,Entertainment,2024-09-05T00:44:31Z
J8x09J3qpXA,51,0,0,0,Education,2024-09-05T00:44:31Z
1fNX7Lw7VdQ,31,6,0,0,Education,2024-09-05T00:44:31Z
5msBkFwSVGo,2250,113,2,0,Education,2024-09-05T00:44:31Z
8YMhYqtfWco,13,0,0,0,Education,2024-09-05T00:44:31Z
3zHpYBcsGro,614,29,0,0,Entertainment,2024-09-05T00:44:31Z
jR3oXjODWsU,189,2,0,0,Education,2024-09-05T00:44:31Z
Atn70DsDT7k,68,3,0,0,People & Blogs,2024-09-05T00:44:31Z
K1QXfgopcrI,504,6,0,0,People & Blogs,2024-09-05T00:44:31Z
OpuO0D3TNz8,605,29,0,0,People & Blogs,2024-09-05T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-05T00:44:31Z
RWGhFrEqe_A,117,0,0,0,Education,2024-09-05T00:44:31Z
wa1pqQlrjCg,5599,475,8,0,Education,2024-09-05T00:44:31Z
MfTqf2wKHtE,137,9,2,0,Education,2024-09-05T00:44:31Z
CIOQNiyllXs,216,3,0,0,Science & Technology,2024-09-05T00:44:31Z
aS_zKD1to9Y,536,30,2,0,People & Blogs,2024-09-05T00:44:31Z
kiyU56QmJuA,896,39,2,0,People & Blogs,2024-09-05T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-05T00:44:31Z
dykScXnpk2U,3,2,0,0,People & Blogs,2024-09-05T00:44:31Z
aq-7VZsxL2E,159,5,1,0,Science & Technology,2024-09-05T00:44:31Z
IPcMVmMmCwo,42,0,0,0,Education,2024-09-05T00:44:31Z
5uRnVbn_WO8,301,18,2,0,People & Blogs,2024-09-05T00:44:31Z
UzQkvRk7Oyc,26,0,0,0,Education,2024-09-05T00:44:31Z
a-R4Y-MI_OU,4572,48,0,0,Science & Technology,2024-09-05T00:44:31Z
UzQkvRk7Oyc,26,0,0,0,Education,2024-09-05T00:44:31Z
a-R4Y-MI_OU,4572,48,0,0,Science & Technology,2024-09-05T00:44:31Z
URV3kXNPmGs,70,2,3,0,Education,2024-09-05T00:44:31Z
NmS_dwCNT9E,480,35,2,0,Education,2024-09-05T00:44:31Z
XZ8tJwm9qSQ,3,1,0,0,People & Blogs,2024-09-05T00:44:31Z
yNoPh1fmV80,12,0,0,0,Education,2024-09-05T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-05T00:44:31Z
14mqcLUIHhk,205,15,0,0,Science & Technology,2024-09-05T00:44:31Z
VCMI7BEZ9FA,43105,1047,58,0,Education,2024-09-05T00:44:31Z
Rj9dpLsT7j0,158,2,2,0,Education,2024-09-05T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-05T00:44:31Z
8bnvOUwj96E,105,8,0,0,Science & Technology,2024-09-05T00:44:31Z
gV0jPbb-qj0,62997,2326,4,0,Education,2024-09-05T00:44:31Z
P3FoKjK9dTo,9751,1111,0,0,Education,2024-09-05T00:44:31Z
o6Qm2aK1DPQ,3505,160,2,0,Education,2024-09-05T00:44:31Z
QgEM6ABvrBk,9461,305,6,0,Education,2024-09-05T00:44:31Z
wrk9_fJ0RVY,588,15,0,0,People & Blogs,2024-09-05T00:44:31Z
8YBnmnZgxx4,86,31,0,0,Science & Technology,2024-09-05T00:44:31Z
B-EfzYCk3eE,21,6,0,0,Science & Technology,2024-09-05T00:44:31Z
8QD8KiJlOYY,4784,329,1,0,Education,2024-09-05T00:44:31Z
RXWystGjIl8,556,22,1,0,People & Blogs,2024-09-05T00:44:31Z
OnQQ6ZT3UJE,1005,63,2,0,Education,2024-09-05T00:44:31Z
0q39ab-d3mc,71,5,0,0,Science & Technology,2024-09-05T00:44:31Z
9JfNaDzu-o0,726,61,0,0,Education,2024-09-05T00:44:31Z
etjgUiTH3kg,6,0,1,0,Education,2024-09-05T00:44:31Z
-8SJhiL-Dfo,4910,385,6,0,Education,2024-09-05T00:44:31Z
MDrA5nXY8O8,464,12,0,0,Science & Technology,2024-09-05T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-05T00:44:31Z
UsAMNnj-VAA,85,4,0,0,Entertainment,2024-09-05T00:44:31Z
2yqo_F5hShg,225,15,0,0,Education,2024-09-05T00:44:31Z
Dr5xGD0CADY,612,16,0,0,Science & Technology,2024-09-05T00:44:31Z
9l89YN8xE9A,46,8,1,0,Science & Technology,2024-09-05T00:44:31Z
cSPtuiuWWqQ,574,29,0,0,Entertainment,2024-09-05T00:44:31Z
OJj8ZPoqbp8,421,8,1,0,Entertainment,2024-09-05T00:44:31Z
d15Nte5F0HE,92,35,0,0,Science & Technology,2024-09-05T00:44:31Z
Jd-V2dyjJKA,58,1,0,0,Education,2024-09-05T00:44:31Z
bfdfx2GVIMg,3722,259,10,0,Science & Technology,2024-09-05T00:44:31Z
_27Q5b-rZ2o,537,11,0,0,People & Blogs,2024-09-05T00:44:31Z
e1lQ4YmQoC0,458,18,0,0,Science & Technology,2024-09-05T00:44:31Z
WJWMu_IOvZw,373,11,0,0,People & Blogs,2024-09-05T00:44:31Z
SUWgu6v6xq4,10,3,0,0,People & Blogs,2024-09-05T00:44:31Z
UrWEH3aOonc,120,0,0,0,Science & Technology,2024-09-05T00:44:31Z
rrqqrDvEd_0,165,4,2,0,Science & Technology,2024-09-05T00:44:31Z
gj6GzpYUrmo,254,8,0,0,People & Blogs,2024-09-05T00:44:31Z
efTMT6rZsfs,154,4,0,0,Education,2024-09-05T00:44:31Z
Q8aTtEtrj1I,117,24,0,0,People & Blogs,2024-09-05T00:44:31Z
q1hp3dTA1d4,89145,6596,79,0,Science & Technology,2024-09-05T00:44:31Z
At6B0d7g4Ao,0,0,0,0,Science & Technology,2024-09-05T00:44:31Z
DS4gx3XmcRw,666,27,4,0,Education,2024-09-05T00:44:31Z
P2x4ucaocfg,96810,9851,177,0,Education,2024-09-05T00:44:31Z
NtNKjjoNKW0,7683,484,10,0,Science & Technology,2024-09-05T00:44:31Z
GxKOevfIHPc,892,24,1,0,Education,2024-09-05T00:44:31Z
oVDIrI4b8d4,70,4,0,0,Education,2024-09-05T00:44:31Z
Z7q2LQgdw9Q,307,69,0,0,Science & Technology,2024-09-05T00:44:31Z
nN1ENvQmCKA,1513,46,14,0,Education,2024-09-05T00:44:31Z
Meab-QvCGF4,41,1,0,0,Science & Technology,2024-09-05T00:44:31Z
WoWINxqHbd8,57,3,0,0,Nonprofits & Activism,2024-09-05T00:44:31Z
ZzPPJLR04Gc,3359,46,0,0,Science & Technology,2024-09-05T00:44:31Z
4Z8yCq2Vi08,24,4,0,0,Education,2024-09-05T00:44:31Z
MdbCn-yuR-4,51,4,0,0,Education,2024-09-05T00:44:31Z
9LUKgOXF4_o,81,38,0,0,Science & Technology,2024-09-05T00:44:31Z
aAa17cgRo0s,3591,160,1,0,Education,2024-09-05T00:44:31Z
cYGdRLY0i84,30,2,0,0,People & Blogs,2024-09-05T00:44:31Z
f1KJzTLN77E,537,9,0,0,Science & Technology,2024-09-05T00:44:31Z
w2vaIUkBC6g,52,1,0,0,Education,2024-09-05T00:44:31Z
WlHLfg5VL24,75,42,0,0,Science & Technology,2024-09-05T00:44:31Z
Z6X_uxpQFYE,20291,688,0,0,Education,2024-09-05T00:44:31Z
FVbtBL_tCFk,562,29,0,0,People & Blogs,2024-09-05T00:44:31Z
JkexLG-BVwY,43,4,0,0,People & Blogs,2024-09-05T00:44:31Z
hCSceoBfyXA,74,11,4,0,Education,2024-09-05T00:44:31Z
iA1Xvg-NUvA,617,44,6,0,People & Blogs,2024-09-05T00:44:31Z
_D-mutF1XPo,47,13,4,0,Education,2024-09-05T00:44:31Z
QnV-Qa7YJ9s,450,11,1,0,People & Blogs,2024-09-05T00:44:31Z
Yn8_MGiXKWs,117,4,0,0,People & Blogs,2024-09-05T00:44:31Z
UOTe4bnbCHE,524,7,0,0,Science & Technology,2024-09-05T00:44:31Z
XAbL1RzMUh8,412,6,1,0,Entertainment,2024-09-05T00:44:31Z
xtc-zSeCkNQ,480,18,0,0,People & Blogs,2024-09-05T00:44:31Z
bNLGkRl0Yys,18,0,0,0,People & Blogs,2024-09-05T00:44:31Z
Gy1C5ta-pDM,24,8,0,0,Education,2024-09-05T00:44:31Z
gPmV7Wo6Hf8,117,2,0,0,People & Blogs,2024-09-05T00:44:31Z
VpxzXmTZm8c,138,6,0,0,Education,2024-09-05T00:44:31Z
vLL6J939_NI,497,40,0,0,Entertainment,2024-09-05T00:44:31Z
jde777ZW_tI,13,0,1,0,Science & Technology,2024-09-05T00:44:31Z
7blWza29UAM,416,2,0,0,People & Blogs,2024-09-05T00:44:31Z
UrzOmiP43is,64,0,0,0,Education,2024-09-05T00:44:31Z
XgJC4GiibWw,497,9,10,0,Education,2024-09-05T00:44:31Z
RU59LXg_1SA,140,10,0,0,People & Blogs,2024-09-05T00:44:31Z
5cuBdyW2pYg,450,4,0,0,People & Blogs,2024-09-05T00:44:31Z
vrotxGGSBCE,3857,189,3,0,Education,2024-09-05T00:44:31Z
01KMjPPboVc,388,4,0,0,Education,2024-09-05T00:44:31Z
IQND3NiR1Uc,179,10,1,0,Science & Technology,2024-09-05T00:44:31Z
1edqw6vNGdE,536,1,0,0,Education,2024-09-05T00:44:31Z
AUI6fLEF1Vw,0,0,0,0,Science & Technology,2024-09-05T00:44:31Z
Q-NZTk5d5IU,96,2,0,0,Education,2024-09-05T00:44:31Z
FKQuPOrjtIY,306,7,0,0,Entertainment,2024-09-05T00:44:31Z
WGcVYq01ojk,262,5,0,0,People & Blogs,2024-09-05T00:44:31Z
GSZXDKpAMVM,229,0,3,0,Education,2024-09-05T00:44:31Z
GeSB_u-oGh8,595,35,0,0,Education,2024-09-05T00:44:31Z
wmIAIamiEuc,38,8,4,0,Sports,2024-09-05T00:44:31Z
hiPL6172HY4,4,0,0,0,Science & Technology,2024-09-05T00:44:31Z
DuJtsY35iOM,34978,2317,36,0,Science & Technology,2024-09-04T00:44:31Z
PDqrmzIMKxE,3001,89,0,0,Education,2024-09-04T00:44:31Z
kHr6WTkXdMM,52,3,0,0,Education,2024-09-04T00:44:31Z
7G0zxrVYqkI,14,3,0,0,People & Blogs,2024-09-04T00:44:31Z
q_ZMmEbkszA,61,0,0,0,Education,2024-09-04T00:44:31Z
whw7_nIVY_o,127,0,0,0,Education,2024-09-04T00:44:31Z
OES5owCY2y8,7306,474,13,0,Education,2024-09-04T00:44:31Z
Z30b5zEuleQ,67,6,0,0,Education,2024-09-04T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-04T00:44:31Z
WaqAprQ6cPM,5231,618,5,0,Education,2024-09-04T00:44:31Z
JGCxCDtoqcQ,2950,25,0,0,Science & Technology,2024-09-04T00:44:31Z
JeDcGYUR2yc,3168,317,1,0,Education,2024-09-04T00:44:31Z
ESRVuxUhkU8,3216,121,4,0,Autos & Vehicles,2024-09-04T00:44:31Z
OCNbHw4kDco,495,31,0,0,People & Blogs,2024-09-04T00:44:31Z
h1_l4t2dabQ,74,2,0,0,Education,2024-09-04T00:44:31Z
-7JjaZ46EDM,227,2,0,0,Entertainment,2024-09-04T00:44:31Z
KjPwXP2BmCg,3302,240,3,0,Education,2024-09-04T00:44:31Z
wn0Mw_KRBh8,489,12,0,0,People & Blogs,2024-09-04T00:44:31Z
PC6ZqFL5_Ew,55,3,4,0,People & Blogs,2024-09-04T00:44:31Z
t29XTqDZ7gE,31,1,0,0,Education,2024-09-04T00:44:31Z
hI4FlN1zSKU,562,32,0,0,People & Blogs,2024-09-04T00:44:31Z
E3pcEf0bn6U,2127,221,2,0,Education,2024-09-04T00:44:31Z
7ZIytY040E0,3,0,0,0,Science & Technology,2024-09-04T00:44:31Z
LY6Z7KWOp9k,9581,391,16,0,Science & Technology,2024-09-04T00:44:31Z
PLVmp1V7kIY,3581,136,0,0,Education,2024-09-04T00:44:31Z
D-JPiuamvfI,174,18,2,0,Science & Technology,2024-09-04T00:44:31Z
V1g3Ms4bRgc,54076,3357,114,0,Education,2024-09-04T00:44:31Z
GqFok2dOuPc,616,36,0,0,Entertainment,2024-09-04T00:44:31Z
Uh7rI6Qh6cE,28,0,0,0,People & Blogs,2024-09-04T00:44:31Z
1fNX7Lw7VdQ,31,6,0,0,Education,2024-09-04T00:44:31Z
J8x09J3qpXA,51,0,0,0,Education,2024-09-04T00:44:31Z
5msBkFwSVGo,2250,113,2,0,Education,2024-09-04T00:44:31Z
1SKEfP-pN_8,26,0,0,0,Education,2024-09-04T00:44:31Z
K1QXfgopcrI,504,6,0,0,People & Blogs,2024-09-04T00:44:31Z
3zHpYBcsGro,614,29,0,0,Entertainment,2024-09-04T00:44:31Z
jR3oXjODWsU,189,2,0,0,Education,2024-09-04T00:44:31Z
Atn70DsDT7k,68,3,0,0,People & Blogs,2024-09-04T00:44:31Z
OpuO0D3TNz8,605,29,0,0,People & Blogs,2024-09-04T00:44:31Z
RWGhFrEqe_A,117,0,0,0,Education,2024-09-04T00:44:31Z
EyYuTE6TI3c,538,7,0,0,Science & Technology,2024-09-04T00:44:31Z
wa1pqQlrjCg,5599,475,8,0,Education,2024-09-04T00:44:31Z
CIOQNiyllXs,216,3,0,0,Science & Technology,2024-09-04T00:44:31Z
aS_zKD1to9Y,536,30,2,0,People & Blogs,2024-09-04T00:44:31Z
kiyU56QmJuA,896,39,2,0,People & Blogs,2024-09-04T00:44:31Z
hI2cz09kRVo,71815,0,25,0,Education,2024-09-04T00:44:31Z
dykScXnpk2U,3,2,0,0,People & Blogs,2024-09-04T00:44:31Z
URV3kXNPmGs,70,2,3,0,Education,2024-09-04T00:44:31Z
5uRnVbn_WO8,301,18,2,0,People & Blogs,2024-09-04T00:44:31Z
NmS_dwCNT9E,480,35,2,0,Education,2024-09-04T00:44:31Z
-5SRHqUt19Q,7,2,0,0,People & Blogs,2024-09-04T00:44:31Z
a-R4Y-MI_OU,4572,48,0,0,Science & Technology,2024-09-04T00:44:31Z
yNoPh1fmV80,12,0,0,0,Education,2024-09-04T00:44:31Z
ReQQusVJIhw,109,4,0,0,Education,2024-09-04T00:44:31Z
lUYxr84-Zyc,2795,102,13,0,Education,2024-09-04T00:44:31Z
14mqcLUIHhk,205,15,0,0,Science & Technology,2024-09-04T00:44:31Z
VCMI7BEZ9FA,43105,1047,58,0,Education,2024-09-04T00:44:31Z
8bnvOUwj96E,105,8,0,0,Science & Technology,2024-09-04T00:44:31Z
gV0jPbb-qj0,62997,2326,4,0,Education,2024-09-04T00:44:31Z
o6Qm2aK1DPQ,3505,160,2,0,Education,2024-09-04T00:44:31Z
wrk9_fJ0RVY,588,15,0,0,People & Blogs,2024-09-04T00:44:31Z
8YBnmnZgxx4,86,31,0,0,Science & Technology,2024-09-04T00:44:31Z
QgEM6ABvrBk,9461,305,6,0,Education,2024-09-04T00:44:31Z
B-EfzYCk3eE,21,6,0,0,Science & Technology,2024-09-04T00:44:31Z
Rj9dpLsT7j0,158,2,2,0,Education,2024-09-04T00:44:31Z
RXWystGjIl8,556,22,1,0,People & Blogs,2024-09-04T00:44:31Z
OnQQ6ZT3UJE,1005,63,2,0,Education,2024-09-04T00:44:31Z
CosDby7Xeo4,404,8,3,0,Education,2024-09-04T00:44:31Z
XZ8tJwm9qSQ,3,1,0,0,People & Blogs,2024-09-04T00:44:31Z
tUEgutX6Gz4,1261,87,0,0,Education,2024-09-04T00:44:31Z
9JfNaDzu-o0,726,61,0,0,Education,2024-09-04T00:44:31Z
TpApvwjJUv4,89,4,0,0,Entertainment,2024-09-04T00:44:31Z
MDrA5nXY8O8,464,12,0,0,Science & Technology,2024-09-04T00:44:31Z
-8SJhiL-Dfo,4910,385,6,0,Education,2024-09-04T00:44:31Z
8454SKK96Fs,1062,62,4,0,Education,2024-09-04T00:44:31Z
2yqo_F5hShg,225,15,0,0,Education,2024-09-04T00:44:31Z
etjgUiTH3kg,6,0,1,0,Education,2024-09-04T00:44:31Z
UsAMNnj-VAA,85,4,0,0,Entertainment,2024-09-04T00:44:31Z
Dr5xGD0CADY,612,16,0,0,Science & Technology,2024-09-04T00:44:31Z
9l89YN8xE9A,46,8,1,0,Science & Technology,2024-09-04T00:44:31Z
OJj8ZPoqbp8,421,8,1,0,Entertainment,2024-09-04T00:44:31Z
d15Nte5F0HE,92,35,0,0,Science & Technology,2024-09-04T00:44:31Z
Jd-V2dyjJKA,58,1,0,0,Education,2024-09-04T00:44:31Z
cSPtuiuWWqQ,574,29,0,0,Entertainment,2024-09-04T00:44:31Z
_27Q5b-rZ2o,537,11,0,0,People & Blogs,2024-09-04T00:44:31Z
q1hp3dTA1d4,89145,6596,79,0,Science & Technology,2024-09-04T00:44:31Z
WJWMu_IOvZw,373,11,0,0,People & Blogs,2024-09-04T00:44:31Z
SUWgu6v6xq4,10,3,0,0,People & Blogs,2024-09-04T00:44:31Z
UrWEH3aOonc,120,0,0,0,Science & Technology,2024-09-04T00:44:31Z
gj6GzpYUrmo,254,8,0,0,People & Blogs,2024-09-04T00:44:31Z
e1lQ4YmQoC0,458,18,0,0,Science & Technology,2024-09-04T00:44:31Z
rrqqrDvEd_0,165,4,2,0,Science & Technology,2024-09-04T00:44:31Z
Q8aTtEtrj1I,117,24,0,0,People & Blogs,2024-09-04T00:44:31Z
At6B0d7g4Ao,0,0,0,0,Science & Technology,2024-09-04T00:44:31Z
TEjsx6jrB9Y,69,0,0,0,Science & Technology,2024-09-04T00:44:31Z
mMGJzrqSwPc,568,22,2,0,Entertainment,2024-09-04T00:44:31Z
DS4gx3XmcRw,666,27,4,0,Education,2024-09-04T00:44:31Z
8926FRkteL4,37164,1299,14,0,Education,2024-09-04T00:44:31Z
P2x4ucaocfg,96810,9851,177,0,Education,2024-09-04T00:44:31Z
BFWAxMH1A2Y,5159,18,0,0,Education,2024-09-04T00:44:31Z
GxKOevfIHPc,892,24,1,0,Education,2024-09-04T00:44:31Z
oVDIrI4b8d4,70,4,0,0,Education,2024-09-04T00:44:31Z
Z7q2LQgdw9Q,307,69,0,0,Science & Technology,2024-09-04T00:44:31Z
nN1ENvQmCKA,1513,46,14,0,Education,2024-09-04T00:44:31Z
Meab-QvCGF4,41,1,0,0,Science & Technology,2024-09-04T00:44:31Z
ZzPPJLR04Gc,3359,46,0,0,Science & Technology,2024-09-04T00:44:31Z
4Z8yCq2Vi08,24,4,0,0,Education,2024-09-04T00:44:31Z
9LUKgOXF4_o,81,38,0,0,Science & Technology,2024-09-04T00:44:31Z
aAa17cgRo0s,3591,160,1,0,Education,2024-09-04T00:44:31Z
cYGdRLY0i84,30,2,0,0,People & Blogs,2024-09-04T00:44:31Z
f1KJzTLN77E,537,9,0,0,Science & Technology,2024-09-04T00:44:31Z
w2vaIUkBC6g,52,1,0,0,Education,2024-09-04T00:44:31Z
WlHLfg5VL24,75,42,0,0,Science & Technology,2024-09-04T00:44:31Z
FVbtBL_tCFk,562,29,0,0,People & Blogs,2024-09-04T00:44:31Z
hCSceoBfyXA,74,11,4,0,Education,2024-09-04T00:44:31Z
Z6X_uxpQFYE,20291,688,0,0,Education,2024-09-04T00:44:31Z
iA1Xvg-NUvA,617,44,6,0,People & Blogs,2024-09-04T00:44:31Z
QnV-Qa7YJ9s,450,11,1,0,People & Blogs,2024-09-04T00:44:31Z
JkexLG-BVwY,43,4,0,0,People & Blogs,2024-09-04T00:44:31Z
UOTe4bnbCHE,524,7,0,0,Science & Technology,2024-09-04T00:44:31Z
XAbL1RzMUh8,412,6,1,0,Entertainment,2024-09-04T00:44:31Z
xtc-zSeCkNQ,480,18,0,0,People & Blogs,2024-09-04T00:44:31Z
bNLGkRl0Yys,18,0,0,0,People & Blogs,2024-09-04T00:44:31Z
_D-mutF1XPo,47,13,4,0,Education,2024-09-04T00:44:31Z
7blWza29UAM,416,2,0,0,People & Blogs,2024-09-04T00:44:31Z
UrzOmiP43is,64,0,0,0,Education,2024-09-04T00:44:31Z
XgJC4GiibWw,497,9,10,0,Education,2024-09-04T00:44:31Z
RU59LXg_1SA,140,10,0,0,People & Blogs,2024-09-04T00:44:31Z
vLL6J939_NI,497,40,0,0,Entertainment,2024-09-04T00:44:31Z
Bwpmr-GNahs,30,5,0,0,Education,2024-09-04T00:44:31Z
5cuBdyW2pYg,450,4,0,0,People & Blogs,2024-09-04T00:44:31Z
vrotxGGSBCE,3857,189,3,0,Education,2024-09-04T00:44:31Z
D66IKT10lHU,138,5,0,0,Education,2024-09-04T00:44:31Z
01KMjPPboVc,388,4,0,0,Education,2024-09-04T00:44:31Z
1edqw6vNGdE,536,1,0,0,Education,2024-09-04T00:44:31Z
AUI6fLEF1Vw,0,0,0,0,Science & Technology,2024-09-04T00:44:31Z
_eXQ7d0lN1E,144,5,0,0,Entertainment,2024-09-04T00:44:31Z
IQND3NiR1Uc,179,10,1,0,Science & Technology,2024-09-04T00:44:31Z
Q-NZTk5d5IU,96,2,0,0,Education,2024-09-04T00:44:31Z
WGcVYq01ojk,262,5,0,0,People & Blogs,2024-09-04T00:44:31Z
GeSB_u-oGh8,595,35,0,0,Education,2024-09-04T00:44:31Z
FKQuPOrjtIY,306,7,0,0,Entertainment,2024-09-04T00:44:31Z
wmIAIamiEuc,38,8,4,0,Sports,2024-09-04T00:44:31Z
hiPL6172HY4,4,0,0,0,Science & Technology,2024-09-04T00:44:31Z
RFk0_3LNqdI,54,2,0,0,Education,2024-09-04T00:44:31Z
GSZXDKpAMVM,229,0,3,0,Education,2024-09-04T00:44:31Z
cobHCFC_FjY,4,1,0,0,Science & Technology,2024-09-04T00:44:31Z
BtHbtjTxi1U,37,1,0,0,Science & Technology,2024-09-04T00:44:31Z
RJhPHtFJuKE,411,5,0,0,Science & Technology,2024-09-04T00:44:31Z
vqTiqhr_3HY,10,0,0,0,People & Blogs,2024-09-04T00:44:31Z
fx_uIo3ARx4,76,2,0,0,Science & Technology,2024-09-04T00:44:31Z
DuJtsY35iOM,34978,2317,36,0,Science & Technology,2024-09-03T00:44:31Z
PDqrmzIMKxE,3001,89,0,0,Education,2024-09-03T00:44:31Z
kHr6WTkXdMM,52,3,0,0,Education,2024-09-03T00:44:31Z
7G0zxrVYqkI,14,3,0,0,People & Blogs,2024-09-03T00:44:31Z
q_ZMmEbkszA,61,0,0,0,Education,2024-09-03T00:44:31Z
whw7_nIVY_o,127,0,0,0,Education,2024-09-03T00:44:31Z
JeDcGYUR2yc,3168,317,1,0,Education,2024-09-03T00:44:31Z
Z30b5zEuleQ,67,6,0,0,Education,2024-09-03T00:44:31Z
IGxvx9oZ01o,188,9,0,0,Science & Technology,2024-09-03T00:44:31Z
OES5owCY2y8,7306,474,13,0,Education,2024-09-03T00:44:31Z
WaqAprQ6cPM,5231,618,5,0,Education,2024-09-03T00:44:31Z
ESRVuxUhkU8,3216,121,4,0,Autos & Vehicles,2024-09-03T00:44:31Z
JGCxCDtoqcQ,2950,25,0,0,Science & Technology,2024-09-03T00:44:31Z
h1_l4t2dabQ,74,2,0,0,Education,2024-09-03T00:44:31Z
OCNbHw4kDco,495,31,0,0,People & Blogs,2024-09-03T00:44:31Z
